
2017-06-13,chartboost,US,android,6462,220,40,80.0,90.32
2017-06-13,chartboost,US,ios,3251,106,13,26.0,10.0
2017-06-13,facebook,CA,ios,3177,95,19,38.0,10.0
2017-06-13,facebook,DE,android,6650,194,32,77.6,79.6
2017-06-13,facebook,DE,ios,6856,171,26,68.4,58.4
2017-06-13,facebook,FR,android,3310,115,20,46.0,69.6
2017-06-13,facebook,GB,ios,6994,197,22,84.6,0.0
2017-06-13,facebook,US,android,3225,125,26,50.0,20.0
2017-06-13,facebook,US,ios,3169,104,23,41.6,108.89
2017-06-13,google,CA,ios,3323,108,19,33.33,20.0
2017-06-13,google,DE,ios,3404,33,5,33.33,0.0
2017-06-13,google,FR,ios,6914,202,34,66.66,79.27
2017-06-13,google,GB,android,3326,142,30,33.33,79.6
2017-06-13,google,GB,ios,3252,127,35,33.33,149.2
2017-06-13,google,US,android,10113,285,56,99.99,230.24
2017-06-13,google,US,ios,3307,87,17,33.33,20.0
2017-06-13,unityads,CA,android,3169,121,28,56.0,70.0
2017-06-13,unityads,CA,ios,3321,141,37,74.0,149.2
2017-06-13,unityads,DE,ios,3225,99,19,38.0,40.0
2017-06-13,unityads,GB,android,3419,100,16,32.0,40.0
2017-06-13,unityads,GB,ios,6808,177,28,56.0,10.0
2017-06-13,unityads,US,ios,13111,418,78,194.0,130.32
2017-06-13,vungle,GB,android,12904,464,104,208.0,348.8
2017-06-13,vungle,GB,ios,3477,121,21,42.0,69.6
2017-06-13,vungle,US,android,9700,285,50,100.0,110.0
2017-06-13,vungle,US,ios,6765,219,46,92.0,60.0
2017-06-14,adcolony,US,android,13080,384,72,115.2,278.8
2017-06-14,adcolony,US,ios,20161,401,66,120.3,334.48
2017-06-14,apple_search_ads,DE,ios,3391,134,18,36.0,69.6
2017-06-14,apple_search_ads,GB,ios,6954,238,41,82.0,60.0
2017-06-14,apple_search_ads,US,ios,23533,710,132,264.0,340.24
2017-06-14,chartboost,CA,android,3258,110,22,44.0,69.6
2017-06-14,chartboost,DE,android,3393,39,14,70.0,58.4
2017-06-14,chartboost,DE,ios,3357,107,21,42.0,0.0
2017-06-14,chartboost,FR,android,3494,63,2,8.0,0.0
2017-06-14,chartboost,FR,ios,3475,122,33,66.0,187.82
2017-06-14,chartboost,GB,android,3195,130,34,68.0,119.2
2017-06-14,chartboost,GB,ios,3328,139,29,58.0,10.0
2017-06-14,chartboost,US,android,6647,215,34,68.0,80.32
2017-06-14,chartboost,US,ios,3291,85,13,26.0,20.0
2017-06-14,facebook,CA,android,3255,95,20,38.0,180.96
2017-06-14,facebook,DE,android,6854,175,28,70.0,118.4
2017-06-14,facebook,DE,ios,6637,247,50,98.8,280.31
2017-06-14,facebook,FR,android,3340,89,16,35.6,10.0
2017-06-14,facebook,GB,ios,6452,198,14,85.5,68.4
2017-06-14,facebook,US,android,3374,121,34,48.4,30.0
2017-06-14,facebook,US,ios,3418,135,45,54.0,20.0
2017-06-14,google,CA,ios,3315,92,25,33.33,20.0
2017-06-14,google,DE,android,3345,37,2,33.33,0.0
2017-06-14,google,FR,android,3190,119,18,33.33,20.0
2017-06-14,google,FR,ios,3392,107,23,33.33,69.27
2017-06-14,google,GB,android,3252,131,30,33.33,119.2
2017-06-14,google,GB,ios,3337,122,27,33.33,10.0
2017-06-14,google,US,android,6735,186,34,66.66,220.24
